2016-1-1 0:0:00,1.151922904026
2016-01-09 19:55:00,6.8694618516*10^-01
2016-01-09 20:00:00,1.310460399*10^+00
2016-01-09 20:05:00,7.10491*10^-01
2016-01-09 20:10:00,5.2390169446538*10^-01
2016-01-09 20:15:00,1.07
2016-01-09 20:20:00,1.00901123835
2016-01-09 20:25:00,0.275916531577667
2016-01-09 20:30:00,0.657899
2016-01-09 20:35:00,0.63165904774
2016-01-09 20:40:00,0.921706
2016-01-09 20:45:00,1
2016-01-09 20:50:00,2.9*10^-01
2016-01-09 20:55:00,2.7*10^-01
2016-01-09 21:00:00,1.2460148976
2016-01-09 21:05:00,1.088*10^+00
2016-01-09 21:10:00,5.1462201*10^-01
2016-01-09 21:15:00,1
2016-01-09 21:20:00,3.1919939435050*10^-01
2016-01-09 21:25:00,1.4*10^+00
2016-01-09 21:30:00,0.303205
2016-01-09 21:35:00,0.9932
2016-01-09 21:40:00,9.799658707250*10^-01
2016-01-09 21:45:00,1
2016-01-09 21:50:00,0.213733640133279
2016-01-09 21:55:00,2.22431306*10^-01
2016-01-09 22:00:00,2.72029275201275*10^-01
2016-01-09 22:05:00,2.2*10^-01
2016-01-09 22:10:00,1.29606
2016-01-09 22:15:00,0.34477585546895
2016-01-09 22:20:00,2.48050477471226*10^-01
2016-01-09 22:25:00,0.4165146292
2016-01-09 22:30:00,1.35062470932
2016-01-09 22:35:00,0.631124
2016-01-09 22:40:00,0.920663
2016-01-09 22:45:00,8.9334422321680185*10^-01
2016-01-09 22:50:00,1.1037388931046*10^+00
2016-01-09 22:55:00,0.31845985134992
2016-01-09 23:00:00,7.184*10^-01
2016-01-09 23:05:00,1.341395243463
2016-01-09 23:10:00,2.404*10^-01
2016-01-09 23:15:00,0.638788508083107276
2016-01-09 23:20:00,0.39
2016-01-09 23:25:00,0.20
2016-01-09 23:30:00,9.95428362160655*10^-01
2016-01-09 23:35:00,0.9798
2016-01-09 23:40:00,1.40049439151794*10^+00
2016-01-09 23:45:00,1.8*10^-01
2016-01-09 23:50:00,1.01088610036*10^+00
2016-01-09 23:55:00,1.17593244517963957*10^+00
2016-01-10 00:00:00,0.7243650447225
2016-01-10 00:05:00,9.052761*10^-02
2016-01-10 00:10:00,0.613702
2016-01-10 00:15:00,3.144509*10^-01
2016-01-10 00:20:00,0.3166
2016-01-10 00:25:00,0.392
2016-01-10 00:30:00,1.257846
2016-01-10 00:35:00,0.37792
2016-01-10 00:40:00,0.07279288190081
2016-01-10 00:45:00,1.3113333011564487*10^-01
2016-01-10 00:50:00,1.5*10^+00
2016-01-10 00:55:00,3.245*10^-01
2016-01-10 01:00:00,9.5920418574*10^-01
2016-01-10 01:05:00,0.946033577642
2016-01-10 01:10:00,0.977520728
2016-01-10 01:15:00,0.1764897744527504642
2016-01-10 01:20:00,0.7409230
2016-01-10 01:25:00,0.14
2016-01-10 01:30:00,1.4*10^+00
2016-01-10 01:35:00,1.37892*10^-01
2016-01-10 01:40:00,1
2016-01-10 01:45:00,1.2851059335680
2016-01-10 01:50:00,0.64332395519284702
2016-01-10 01:55:00,5.137660806131391*10^-01
2016-01-10 02:00:00,1.449849594593909385*10^+00
2016-01-10 02:05:00,0.770
2016-01-10 02:10:00,4.6104465074*10^-01
2016-01-10 02:15:00,6.162*10^-01
2016-01-10 02:20:00,0.52459616448013
2016-01-10 02:25:00,0.311
2016-01-10 02:30:00,0.8934540044952
2016-01-10 02:35:00,1.2299346906272390356
2016-01-10 02:40:00,1.02
2016-01-10 02:45:00,1.4554813297
2016-01-10 02:50:00,1.3250672723283374*10^+00
2016-01-10 02:55:00,0.523892
2016-01-10 03:00:00,0.099038009
2016-01-10 03:05:00,0.86637371120339901
2016-01-10 03:10:00,1.158479*10^+00
2016-01-10 03:15:00,0.76
2016-01-10 03:20:00,0.2366105731282
2016-01-10 03:25:00,7.23448892926540577*10^-01
2016-01-10 03:30:00,8.9588034613797462580*10^-01
2016-01-10 03:35:00,3.3037969*10^-01
2016-01-10 03:40:00,1.089513713768457*10^+00
2016-01-10 03:45:00,1.0639
2016-01-10 03:50:00,0.493316958189623844
2016-01-10 03:55:00,1.25923*10^+00
2016-01-10 04:00:00,1.418*10^+00
2016-01-10 04:05:00,0.19146
2016-01-10 04:10:00,1.921*10^-01
2016-01-10 04:15:00,1.4389908*10^+00
2016-01-10 04:20:00,1.1478149452
2016-01-10 04:25:00,1.0322239091770*10^+00
2016-01-10 04:30:00,0.976519261475894296
2016-01-10 04:35:00,7*10^-01
2016-01-10 04:40:00,1.359*10^+00
2016-01-10 04:45:00,1.0551693866
2016-01-10 04:50:00,0.196182
2016-01-10 04:55:00,1.048151886113058762
2016-01-10 05:00:00,0
2016-01-10 05:05:00,1.47901633
2016-01-10 05:10:00,0.343898479754
2016-01-10 05:15:00,8.595993348209184*10^-01
2016-01-10 05:20:00,1.73870986408494*10^-03
2016-01-10 05:25:00,4.1599293957277801*10^-02
2016-01-10 05:30:00,1.049
2016-01-10 05:35:00,0.4604176508544
2016-01-10 05:40:00,5.333*10^-01
2016-01-10 05:45:00,1.51687949966494*10^-01
2016-01-10 05:50:00,1.45256485904221
2016-01-10 05:55:00,1.3522117*10^+00
2016-01-10 06:00:00,1.2042200650108136895*10^+00
2016-01-10 06:05:00,0.44005072905684389
2016-01-10 06:10:00,0.85
2016-01-10 06:15:00,4.821580*10^-02
2016-01-10 06:20:00,0.725519424176551
2016-01-10 06:25:00,1.88529317355*10^-01
2016-01-10 06:30:00,1.4*10^+00
2016-01-10 06:35:00,4.300764*10^-01
2016-01-10 06:40:00,0.42187
2016-01-10 06:45:00,0.8181
2016-01-10 06:50:00,6.4367705403998354274*10^-01
2016-01-10 06:55:00,0.4295
2016-01-10 07:00:00,0.057077277943993573
2016-01-10 07:05:00,2.419014*10^-01
2016-01-10 07:10:00,1.16279
2016-01-10 07:15:00,0.2531310598147712
2016-01-10 07:20:00,1.12544
2016-01-10 07:25:00,0.971814632635477
2016-01-10 07:30:00,0.3973176430
2016-01-10 07:35:00,1.42014*10^+00
2016-01-10 07:40:00,7.09793947735*10^-01
2016-01-10 07:45:00,3.46311350281495345*10^-01
2016-01-10 07:50:00,0
2016-01-10 07:55:00,0.03
2016-01-10 08:00:00,0.7825731426861942674
2016-01-10 08:05:00,8.6877502308635737305*10^-02
2016-01-10 08:10:00,1.4*10^+00
2016-01-10 08:15:00,0.6217331588835
2016-01-10 08:20:00,0.889
2016-01-10 08:25:00,1.4881907121689015305*10^+00
2016-01-10 08:30:00,0.0253
2016-01-10 08:35:00,8.650131*10^-01
2016-01-10 08:40:00,7.984577663235635780*10^-01
2016-01-10 08:45:00,1
2016-01-10 08:50:00,0.19986
2016-01-10 08:55:00,1.438681532134619134
2016-01-10 09:00:00,0.819708788
2016-01-10 09:05:00,0.32171
2016-01-10 09:10:00,3.13655946549799*10^-01
2016-01-10 09:15:00,1.1627867117817
2016-01-10 09:20:00,0.576
2016-01-10 09:25:00,1.4463597
2016-01-10 09:30:00,2.049184*10^-01
2016-01-10 09:35:00,0.680518988603968
2016-01-10 09:40:00,1.4307761604*10^+00
2016-01-10 09:45:00,2.3193*10^-01
2016-01-10 09:50:00,0.012174073
2016-01-10 09:55:00,8.54658005*10^-02
2016-01-10 10:00:00,4.621*10^-01
2016-01-10 10:05:00,0.72552
2016-01-10 10:10:00,7.79164389604*10^-02
2016-01-10 10:15:00,1.8*10^-01
2016-01-10 10:20:00,0.9295247683439052944
2016-01-10 10:25:00,1.4478838196712937592*10^+00
2016-01-10 10:30:00,0.954781086861519523
2016-01-10 10:35:00,9.26523389027697708*10^-01
2016-01-10 10:40:00,1.380802600589023*10^+00
2016-01-10 10:45:00,0.198
2016-01-10 10:50:00,2.374257*10^-01
2016-01-10 10:55:00,9.24245373*10^-01
2016-01-10 11:00:00,0.72301820559567698
2016-01-10 11:05:00,0.420
2016-01-10 11:10:00,7.45091230*10^-01
2016-01-10 11:15:00,3.9292714064611455882*10^-01
2016-01-10 11:20:00,0.4046971
2016-01-10 11:25:00,1.17*10^+00
2016-01-10 11:30:00,0.42371455
2016-01-10 11:35:00,6.169*10^-02
2016-01-10 11:40:00,1*10^+00
2016-01-10 11:45:00,9.2258168450677*10^-01
2016-01-10 11:50:00,1.02326168633218
2016-01-10 11:55:00,4.5616927973748*10^-01
2016-01-10 12:00:00,5.6596230951415*10^-01
2016-01-10 12:05:00,9.4972294357126707531*10^-01
2016-01-10 12:10:00,0.7
2016-01-10 12:15:00,0.9168943
2016-01-10 12:20:00,0.6195767319852378
2016-01-10 12:25:00,1.47012347657*10^+00
2016-01-10 12:30:00,0.186251157981460552
2016-01-10 12:35:00,1.341*10^+00
2016-01-10 12:40:00,6.4997924428897869*10^-01
2016-01-10 12:45:00,0.93223235846135
2016-01-10 12:50:00,0.6491779371394
2016-01-10 12:55:00,1.4
2016-01-10 13:00:00,1.04313420855586*10^+00
2016-01-10 13:05:00,0.2491
2016-01-10 13:10:00,1*10^+00
2016-01-10 13:15:00,9.5262476*10^-01
2016-01-10 13:20:00,1.186693935741993666*10^+00
2016-01-10 13:25:00,1.4*10^+00
2016-01-10 13:30:00,1.30642965730
2016-01-10 13:35:00,0.45022930435381
2016-01-10 13:40:00,1.474415024
2016-01-10 13:45:00,0.1247438297722227030
2016-01-10 13:50:00,1.5
2016-01-10 13:55:00,1.086740220937291168*10^+00
2016-01-10 14:00:00,1.2448758396*10^+00
2016-01-10 14:05:00,5.068434884*10^-01
2016-01-10 14:10:00,0.77937609
2016-01-10 14:15:00,0.0655582049235506892
2016-01-10 14:20:00,2.383257263518524099*10^-02
2016-01-10 14:25:00,0.2494
2016-01-10 14:30:00,1.294793*10^-01
2016-01-10 14:35:00,0.5821259485474442608
2016-01-10 14:40:00,1.3486849874484747591*10^+00
2016-01-10 14:45:00,7.289212300577*10^-01
2016-01-10 14:50:00,1.3323009993565739784
2016-01-10 14:55:00,0.960586672397603536
2016-01-10 15:00:00,1.138894499809898*10^+00
2016-01-10 15:05:00,1.3785135775704466798*10^+00
2016-01-10 15:10:00,3.54582925259407*10^-01
2016-01-10 15:15:00,1.04808103109*10^+00
2016-01-10 15:20:00,1.261398793319892*10^+00
2016-01-10 15:25:00,0.4059254713
2016-01-10 15:30:00,1*10^+00
2016-01-10 15:35:00,0.2610486
2016-01-10 15:40:00,1.424593734985493798
2016-01-10 15:45:00,0.841669
2016-01-10 15:50:00,0.2384265760
2016-01-10 15:55:00,0.9788210634
2016-01-10 16:00:00,0.091134819012
2016-01-10 16:05:00,1.0755753408
2016-01-10 16:10:00,0.349786
2016-01-10 16:15:00,1.07384232295
2016-01-10 16:20:00,0.5752277295
2016-01-10 16:25:00,0.694
2016-01-10 16:30:00,4*10^-01
2016-01-10 16:35:00,1.13825987
2016-01-10 16:40:00,1.17167462206989
2016-01-10 16:45:00,0.71788759
2016-01-10 16:50:00,1.136775462*10^+00
2016-01-10 16:55:00,1.4671*10^+00
2016-01-10 17:00:00,1.3736928
2016-01-10 17:05:00,0.242653917634233
2016-01-10 17:10:00,7.4985*10^-01
2016-01-10 17:15:00,8.87243987*10^-01
2016-01-10 17:20:00,7.9*10^-01
2016-01-10 17:25:00,7.994788798035490363*10^-01
2016-01-10 17:30:00,1.162*10^+00
2016-01-10 17:35:00,1.25923098310*10^+00
2016-01-10 17:40:00,1.467101747387602018
2016-01-10 17:45:00,1.200113142002427*10^+00
2016-01-10 17:50:00,4.84670721220165*10^-01
2016-01-10 17:55:00,5.1472056285*10^-01
2016-01-10 18:00:00,1.4803525144143
2016-01-10 18:05:00,1.09615486
2016-01-10 18:10:00,0.007465939972301
2016-01-10 18:15:00,4.598108597*10^-01
2016-01-10 18:20:00,8.3*10^-01
2016-01-10 18:25:00,1.1552*10^+00
2016-01-10 18:30:00,8.9415818145227*10^-01
2016-01-10 18:35:00,8.44731*10^-01
2016-01-10 18:40:00,0.2387942223524647800
2016-01-10 18:45:00,0.47721787
2016-01-10 18:50:00,4.59319479046073*10^-01
2016-01-10 18:55:00,1.3203784943653
2016-01-10 19:00:00,0.1
2016-01-10 19:05:00,4.028676468427*10^-01
2016-01-10 19:10:00,0.39194120
2016-01-10 19:15:00,0.80379949594093458
2016-01-10 19:20:00,0.396
2016-01-10 19:25:00,3.596233785*10^-01
2016-01-10 19:30:00,0.5219639528
2016-01-10 19:35:00,3.21633684831500843*10^-01
2016-01-10 19:40:00,0.52
2016-01-10 19:45:00,1.41425162946
2016-01-10 19:50:00,2.83091504258612*10^-01
2016-01-10 19:55:00,0.975410
2016-01-10 20:00:00,4.386752*10^-01
2016-01-10 20:05:00,1
2016-01-10 20:10:00,0
2016-01-10 20:15:00,0.4
2016-01-10 20:20:00,0.28280902
2016-01-10 20:25:00,0.208
2016-01-10 20:30:00,8.340333825136*10^-01
2016-01-10 20:35:00,1.1675667092984385
2016-01-10 20:40:00,0.990825
2016-01-10 20:45:00,0.822793282
2016-01-10 20:50:00,2.539866614406866563*10^-01
2016-01-10 20:55:00,2.31741928603380*10^-01
2016-01-10 21:00:00,1.079329255*10^+00
2016-01-10 21:05:00,1.2001997508110
2016-01-10 21:10:00,2.5894897*10^-01
2016-01-10 21:15:00,1.263598938129656
2016-01-10 21:20:00,0.638172
2016-01-10 21:25:00,5.3500*10^-01
2016-01-10 21:30:00,1.299733824236195*10^+00
2016-01-10 21:35:00,1.08051961035491884*10^+00
2016-01-10 21:40:00,1.332672589381
2016-01-10 21:45:00,0.565982
2016-01-10 21:50:00,1.4123863912711
2016-01-10 21:55:00,4.215*10^-02
2016-01-10 22:00:00,1.5
2016-01-10 22:05:00,1.468*10^+00
2016-01-10 22:10:00,4.45*10^-01
2016-01-10 22:15:00,1
2016-01-10 22:20:00,7.119896*10^-01
2016-01-10 22:25:00,5.2317618*10^-03
2016-01-10 22:30:00,5.3578575*10^-01
2016-01-10 22:35:00,6.04878482923*10^-01
2016-01-10 22:40:00,6.98468666*10^-01
2016-01-10 22:45:00,1.046538445887*10^+00
2016-01-10 22:50:00,1.43*10^+00
2016-01-10 22:55:00,.
2016-01-10 23:00:00,9.550779*10^-02
2016-01-10 23:05:00,0.79495289865646168
2016-01-10 23:10:00,1.0817026831590117*10^+00
2016-01-10 23:15:00,0.3
2016-01-10 23:20:00,7.4394*10^-01
2016-01-10 23:25:00,1
2016-01-10 23:30:00,0.32315
2016-01-10 23:35:00,6.233*10^-01
2016-01-10 23:40:00,0.990842101159898
2016-01-10 23:45:00,8*10^-01
2016-01-10 23:50:00,0.80227646920936024
2016-01-10 23:55:00,2.17*10^-01
2016-01-11 00:05:00,1.463374
2016-01-11 00:10:00,0.941
2016-01-11 00:15:00,0.533617988
2016-01-11 00:20:00,2.496107380136897702*10^-01
2016-01-11 00:25:00,6.794977*10^-01
2016-01-11 00:30:00,1.1002243450*10^+00
2016-01-11 00:35:00,0
2016-01-11 00:40:00,1.187933961
2016-01-11 00:45:00,0.025823976624
2016-01-11 00:50:00,0.77
2016-01-11 00:55:00,5.73325601906*10^-01
2016-01-11 01:00:00,8.199093*10^-01
2016-01-11 01:05:00,6*10^-01
2016-01-11 01:10:00,0.158
2016-01-11 01:15:00,1.07649*10^+00
2016-01-11 01:20:00,1.3649
2016-01-11 01:25:00,1.47442
2016-01-11 01:30:00,0.102820097283842
2016-01-11 01:35:00,1.3527095*10^+00
2016-01-11 01:40:00,0.6118927124
2016-01-11 01:45:00,2.33752*10^-01
2016-01-11 01:50:00,1.16719653651*10^-01
2016-01-11 01:55:00,0.3827880099
2016-01-11 02:00:00,
2016-01-11 02:05:00,1.1281945*10^+00
2016-01-11 02:10:00,0.76739
2016-01-11 02:15:00,1.2629*10^+00
2016-01-11 02:20:00,0.881603759192677194
2016-01-11 02:25:00,1.535395731467*10^-01
2016-01-11 02:30:00,0.158
2016-01-11 02:35:00,9.9229*10^-01
2016-01-11 02:40:00,2.405755143801567852*10^-01
2016-01-11 02:45:00,0.652898
2016-01-11 02:50:00,0.36
2016-01-11 02:55:00,1.3033203*10^+00
2016-01-11 03:00:00,0.771688498217467
2016-01-11 03:05:00,4.809466660865334697*10^-01
2016-01-11 03:10:00,0.2
2016-01-11 03:15:00,5.72715174*10^-01
2016-01-11 03:20:00,1.21*10^+00
2016-01-11 03:25:00,1.3880300831
2016-01-11 03:30:00,1.266368
2016-01-11 03:35:00,1.428366791*10^-01
2016-01-11 03:40:00,6.683*10^-01
2016-01-11 03:45:00,1.4
2016-01-11 03:50:00,0.69469056008136
2016-01-11 03:55:00,3.603252637481*10^-01
2016-01-11 04:00:00,2.4768*10^-01
2016-01-11 04:05:00,1.6*10^-01
2016-01-11 04:10:00,0.32036954854632
2016-01-11 04:15:00,9.34*10^-01
2016-01-11 04:20:00,0.6
2016-01-11 04:25:00,0.5248777433
2016-01-11 04:30:00,0.8421344
2016-01-11 04:35:00,3.9562277886812702299*10^-01
2016-01-11 04:40:00,0.0639308975
2016-01-11 04:45:00,1.354902772631*10^+00
2016-01-11 04:50:00,1.853571309174211479*10^-01
2016-01-11 04:55:00,1.2094068795952046536*10^+00
2016-01-11 05:00:00,1.456822423011447709
2016-01-11 05:05:00,7.2713835*10^-01
2016-01-11 05:10:00,0.51311925613001
2016-01-11 05:15:00,1.04719711051*10^+00
2016-01-11 05:20:00,1.43182646806*10^+00
2016-01-11 05:25:00,0.3890749371559705*10^+00
2016-01-11 05:30:00,1
2016-01-11 05:35:00,1.102497
2016-01-11 05:40:00,0.784948599191824
2016-01-11 05:45:00,7.420358882481399299*10^-01
2016-01-11 05:50:00,01.93344*10^+00
2016-01-11 05:55:00,3.97376640419*10^-01
2016-01-11 06:00:00,0.5200031
2016-01-11 06:05:00,0.84400
2016-01-11 06:10:00,9.382124161060026*10^-01
2016-01-11 06:15:00,1.32622
2016-01-11 06:20:00,0.691195536
2016-01-11 06:25:00,0.85757539
2016-01-11 06:30:00,7.80344764134*10^-01
2016-01-11 06:35:00,4.859947602*10^-02
2016-01-11 06:40:00,0.0555330617612
2016-01-11 06:45:00,4*10^-01
2016-01-11 06:50:00,0.6436697988042932
2016-01-11 06:55:00,1.119510048124711
2016-01-11 07:00:00,1.451242465735991694
2016-01-11 07:05:00,0.409001302
2016-01-11 07:10:00,0.08391704623769831
2016-01-11 07:15:00,1.196523582
2016-01-11 07:20:00,1.32
2016-01-11 07:25:00,0.59503969670973700
2016-01-11 07:30:00,1.243709663974
2016-01-11 07:35:00,2.77*10^-01
2016-01-11 07:40:00,0.70019422597
2016-01-11 07:45:00,0.3552436315711791082
2016-01-11 07:50:00,0.75886894029512486
2016-01-11 07:55:00,1.00926*10^-01
2016-01-11 08:00:00,1.4716864870729*10^+00
2016-01-11 08:05:00,1.343939*10^-01
2016-01-11 08:10:00,00.0000
2016-01-11 08:15:00,1.0004*10^+00
2016-01-11 08:20:00,0.718
2016-01-11 08:25:00,1.1185455446217886788
2016-01-11 08:30:00,1.477070958808563*10^+00
2016-01-11 08:35:00,1.37*10^+00
2016-01-11 08:40:00,9.6866303215*10^-01
2016-01-11 08:45:00,1.1810009380248379*10^+00
2016-01-11 08:50:00,0.296
2016-01-11 08:55:00,1.242808979583
2016-01-11 09:00:00,8.332*10^-01
2016-01-11 09:05:00,0.66606
2016-01-11 09:10:00,1.0102015
2016-01-11 09:15:00,1.0449*10^+00
2016-01-11 09:20:00,6.4130226739*10^-01
2016-01-11 09:25:00,8.7977516389*10^-01
2016-01-11 09:30:00,1.105676293887979*10^+00
2016-01-11 09:35:00,5.658945055054010*10^-01
2016-01-11 09:40:00,1.8241282607541087213*10^-01
2016-01-11 09:45:00,0.7914890876465892067
2016-01-11 09:50:00,0.9537857
2016-01-11 09:55:00,0.333305500370126906
2016-01-11 10:00:00,1.3963856615
2016-01-11 10:05:00,4.912020587321380138*10^-01
2016-01-11 10:10:00,9.708646989757*10^-01
2016-01-11 10:15:00,1.14*10^+00
2016-01-11 10:20:00,1.26*10^+00
2016-01-11 10:25:00,0.8497928643365
2016-01-11 10:30:00,0.291897308915806
2016-01-11 10:35:00,0.676
2016-01-11 10:40:00,1.2906
2016-01-11 10:45:00,0.945308602
2016-01-11 10:50:00,1.3601447806508020211*10^+00
2016-01-11 10:55:00,1.4076065*10^+00
2016-01-11 11:00:00,0.59407974
2016-01-11 11:05:00,1*10^+00
2016-01-11 11:10:00,1.0756443161869629
2016-01-11 11:15:00,5.9679934526645*10^-01
2016-01-11 11:20:00,1.1136834485*10^+00
2016-01-11 11:25:00,9.77629702993496*10^-02
2016-01-11 11:30:00,0.765533499077677
2016-01-11 11:35:00,1
2016-01-11 11:40:00,0.25112873
2016-01-11 11:45:00,1.047895260
2016-01-11 11:50:00,1*10^+00
2016-01-11 11:55:00,0.49
2016-01-11 12:00:00,4.81015476622*10^-02
2016-01-11 12:05:00,1.018265827*10^+00
2016-01-11 12:10:00,1.1191110653
2016-01-11 12:15:00,6.655158352*10^-01
2016-01-11 12:20:00,0.211118815
2016-01-11 12:25:00,0.801725277
2016-01-11 12:30:00,1.149487067083589498*10^+00
2016-01-11 12:35:00,1.297212490
2016-01-11 12:40:00,1.445376*10^+00
2016-01-11 12:45:00,3.6110124567575*10^-02
2016-01-11 12:50:00,1.08884742
2016-01-11 12:55:00,8.25*10^-02
2016-01-11 13:00:00,0.05036562334297
2016-01-11 13:05:00,0.97597725060
2016-01-11 13:10:00,1.6880*10^-01
2016-01-11 13:15:00,4.22263069042127*10^-01
2016-01-11 13:20:00,1.44823
2016-01-11 13:25:00,1.2940470417002434
2016-01-11 13:30:00,6.793*10^-01
2016-01-11 13:35:00,6.452647*10^-01
2016-01-11 13:40:00,1.48701639496116700
2016-01-11 13:45:00,5.691275320*10^-01
2016-01-11 13:50:00,1
2016-01-11 13:55:00,1.314517771273*10^+00
2016-01-11 14:00:00,1.43635468648
2016-01-11 14:05:00,9.36756842042*10^-01
2016-01-11 14:10:00,2.5367*10^-01
2016-01-11 14:15:00,1
2016-01-11 14:20:00,1.1010511*10^+00
2016-01-11 14:25:00,1.018*10^+00
2016-01-11 14:30:00,4.702738*10^-01
2016-01-11 14:35:00,0.9477475692740397
2016-01-11 14:40:00,1.002404968
2016-01-11 14:45:00,8.02*10^-01
2016-01-11 14:50:00,2.7499*10^-01
2016-01-11 14:55:00,0.74
2016-01-11 15:00:00,0.04
2016-01-11 15:05:00,1.26020858192826
2016-01-11 15:10:00,0.5412418649258
2016-01-11 15:15:00,9.570250292*10^-03
2016-01-11 15:20:00,4.5*10^-01
2016-01-11 15:25:00,8.01906*10^-01
2016-01-11 15:30:00,6.005345141*10^-01
2016-01-11 15:35:00,0.50572023
2016-01-11 15:40:00,1.372058*10^+00
2016-01-11 15:45:00,1.38892*10^+00
2016-01-11 15:50:00,1.0331474503190943*10^+00
2016-01-11 15:55:00,0
2016-01-11 16:00:00,1.11606
2016-01-11 16:05:00,1
2016-01-11 16:10:00,6.66928405951209502*10^-01
2016-01-11 16:15:00,1*10^+00
2016-01-11 16:20:00,0.1781
2016-01-11 16:25:00,1.0487062575057*10^+00
2016-01-11 16:30:00,0.1866985497
2016-01-11 16:35:00,1.321*10^+00
2016-01-11 16:40:00,9.755333*10^-01
2016-01-11 16:45:00,0.349
2016-01-11 16:50:00,0.58655
2016-01-11 16:55:00,0.3605
2016-01-11 17:00:00,8.081123986319232*10^-01
2016-01-11 17:05:00,0.219335581045288
2016-01-11 17:10:00,6.74594301*10^-01
2016-01-11 17:15:00,1.27
2016-01-11 17:20:00,0.1190051199491
2016-01-11 17:25:00,0.0
2016-01-11 17:30:00,1.48130416496718
2016-01-11 17:35:00,0.966474267173
2016-01-11 17:40:00,1.0589778579580496
2016-01-11 17:45:00,1.1681369832568509
2016-01-11 17:50:00,1.47039673*10^+00
2016-01-11 17:55:00,0.6801
2016-01-11 18:00:00,8.1967*10^-01
2016-01-11 18:05:00,6.26713457*10^-01
2016-01-11 18:10:00,1.0707710448516*10^+00
2016-01-11 18:15:00,0.3448
2016-01-11 18:20:00,8.87452981615184155*10^-01
2016-01-11 18:25:00,1.42409
2016-01-11 18:30:00,4.4909656348130505554*10^-01
2016-01-11 18:35:00,0.65527568
2016-01-11 18:40:00,1.8104383*10^-01
2016-01-11 18:45:00,7.884*10^-01
2016-01-11 18:50:00,7.0201053410*10^-01
2016-01-11 18:55:00,0.2732721969
2016-01-11 19:00:00,8.918694*10^-01
2016-01-11 19:05:00,7.1972580660121785*10^-02
2016-01-11 19:10:00,1.350
2016-01-11 19:15:00,0.5
2016-01-11 19:20:00,3.75673128466900985*10^-03
2016-01-11 19:25:00,0.40755598825
2016-01-11 19:30:00,1.354885586*10^-01
2016-01-11 19:35:00,7.773331966*10^-01
2016-01-11 19:40:00,1.0991
2016-01-11 19:45:00,1*10^-01
2016-01-11 19:50:00,1.4579501836364854306*10^+00
2016-01-11 19:55:00,0.72104
2016-01-11 20:00:00,6.5760687955543712*10^-02
2016-01-11 20:05:00,1*10^-01
2016-01-11 20:10:00,8.0061460184*10^-02
2016-01-11 20:15:00,0.87837200326769
2016-01-11 20:20:00,1.470742368*10^+00
2016-01-11 20:25:00,0.818
2016-01-11 20:30:00,2.3174192860337997080*10^-01
2016-01-11 20:35:00,1.0399470
2016-01-11 20:40:00,0
2016-01-11 20:45:00,0.2977270210616881907
2016-01-11 20:50:00,0.5667977191353206212
2016-01-11 20:55:00,0.7*10^-02
2016-01-11 21:00:00,3.02005349799*10^-02
2016-01-11 21:05:00,1
2016-01-11 21:10:00,3.013795722748057737*10^-01
2016-01-11 21:15:00,5.791150906957290845*10^-01
2016-01-11 21:20:00,1.357706361
2016-01-11 21:25:00,0.0
2016-01-11 21:30:00,7.660820129169534*10^-01
2016-01-11 21:35:00,1.1969757432569637
2016-01-11 21:40:00,1.23*10^+00
2016-01-11 21:45:00,0.720527736805625096
2016-01-11 21:50:00,4.1447344721037588*10^-01
2016-01-11 21:55:00,0.2431218206152
2016-01-11 22:00:00,6.6*10^-01
2016-01-11 22:05:00,0.117799739
2016-01-11 22:10:00,9*10^-01
2016-01-11 22:15:00,1.0471684513833225960
2016-01-11 22:20:00,0.64898234612727
2016-01-11 22:25:00,0.618229811135
2016-01-11 22:30:00,0.70
2016-01-11 22:35:00,1.4*10^+00
2016-01-11 22:40:00,0.594
2016-01-11 22:45:00,1.6919*10^-01
2016-01-11 22:50:00,1.1651966773
2016-01-11 22:55:00,1.24
2016-01-11 23:00:00,5.898063017939245700*10^-01
2016-01-11 23:05:00,1.1452727
2016-01-11 23:10:00,0.6
2016-01-11 23:15:00,9.0522840754372*10^-01
2016-01-11 23:20:00,0.321183740078
2016-01-11 23:25:00,1.2789583265683
2016-01-11 23:30:00,0.5844164803085925
2016-01-11 23:35:00,1.086116112808750866*10^+00
2016-01-11 23:40:00,8.5251*10^-01
2016-01-11 23:45:00,0.84120
2016-01-11 23:50:00,9*10^-02
2016-01-11 23:55:00,6.2438371643628165*10^-01
2016-01-12 00:00:00,1.29920*10^+00
2016-01-12 00:05:00,3.747187803382*10^-01
2016-01-12 00:10:00,7.221895685522769*10^-01
2016-01-12 00:15:00,0.77
2016-01-12 00:20:00,0.527304
2016-01-12 00:25:00,5.700458512*10^-01
2016-01-12 00:30:00,1.763184511458121551*10^-01
2016-01-12 00:35:00,1.1369785378393618
2016-01-12 00:40:00,1.1324246624170
2016-01-12 00:45:00,0.8999622428789560
2016-01-12 00:50:00,0.9160597201
2016-01-12 00:55:00,1.103487674893573
2016-01-12 01:00:00,1.15402140708*10^-02
2016-01-12 01:05:00,1.2
2016-01-12 01:10:00,0.936
2016-01-12 01:15:00,1.35607589890997682
2016-01-12 01:20:00,1.71*10^-01
2016-01-12 01:25:00,2.15423032*10^-01
2016-01-12 01:30:00,0.222544827
2016-01-12 01:35:00,1.07697*10^+00
2016-01-12 01:40:00,0.7877517939954
